,image_id,street,citi,bed,bath,sqft,price,predicted_price
6112,6112,2,"Moreno Valley, CA",3,2.0,2026,399800,1426508.1
6113,6113,2,"Calimesa, CA",4,3.0,2428,399999,1134216.9
6114,6114,1,"Indio, CA",3,3.0,2112,419500,1608769.9
6115,6115,2,"La Quinta, CA",2,2.0,898,449000,1451816.1
6116,6116,2,"Mira Loma, CA",3,2.0,1224,395000,1292625.9
6117,6117,2,"Moreno Valley, CA",4,3.0,1994,405000,1819951.6
6118,6118,2,"Riverside, CA",3,2.0,1316,405000,1223388.5
6119,6119,2,"Corona, CA",3,2.0,1374,445000,1661054.2
6120,6120,1,"Wildomar, CA",3,3.0,3040,425000,1185249.6
6121,6121,2,"Nuevo, CA",3,2.1,2269,445000,1790326.5
6122,6122,2,"Temecula, CA",3,2.0,1352,399900,1212169.0
6123,6123,2,"Murrieta, CA",3,2.1,2328,449900,1082474.2
6124,6124,1,"Wildomar, CA",4,2.0,1738,425000,1069446.1
6125,6125,2,"Wildomar, CA",4,3.0,2288,449900,1666615.2
6126,6126,2,"Winchester, CA",4,2.0,1882,399990,1425662.8
6127,6127,1,"Murrieta, CA",3,2.1,1716,440000,1163427.0
6128,6128,2,"Corona, CA",3,2.1,1475,449900,1109247.6
6129,6129,1,"Menifee, CA",5,2.1,2588,419999,1409681.5
6130,6130,2,"Corona, CA",3,2.0,1739,448000,815648.44
6131,6131,1,"Indio, CA",3,3.0,2331,419900,1537404.8
6132,6132,1,"Riverside, CA",2,1.0,1164,415000,1657741.2
6133,6133,1,"Riverside, CA",3,2.0,2028,419000,571467.5
6134,6134,1,"Moreno Valley, CA",4,2.0,1638,419000,1278988.8
6135,6135,1,"Moreno Valley, CA",3,3.0,1983,409900,914363.0
6136,6136,1,"Calimesa, CA",4,2.0,2080,421731,571036.94
6137,6137,2,"Calimesa, CA",5,3.0,2854,448163,632703.9
6138,6138,2,"Calimesa, CA",5,3.0,2854,450163,549889.6
6139,6139,2,"Temecula, CA",3,2.0,1411,400000,1810602.5
6140,6140,1,"Temecula, CA",4,3.0,1951,440000,1452666.0
6141,6141,2,"Menifee, CA",3,2.0,1437,450000,1140176.6
6142,6142,2,"Palm Desert, CA",3,3.1,2062,398500,1555371.1
6143,6143,2,"Anza, CA",3,3.0,2264,399000,533728.75
6144,6144,2,"Lake Elsinore, CA",5,2.1,2511,449999,911189.7
6145,6145,2,"Beaumont, CA",4,3.0,2243,401096,1183903.1
6146,6146,1,"Beaumont, CA",4,4.1,4107,428900,1842505.5
6147,6147,1,"Corona, CA",3,2.1,1320,419880,1107900.2
6148,6148,1,"Murrieta, CA",3,2.0,1950,430000,1281297.2
6149,6149,1,"Lake Elsinore, CA",4,3.0,2315,419000,560138.56
6150,6150,1,"Moreno Valley, CA",3,2.0,1465,420000,624523.9
6151,6151,2,"Lake Elsinore, CA",4,2.0,1901,399900,1583511.8
6152,6152,1,"Riverside, CA",4,2.1,1567,410000,1323814.5
6153,6153,2,"Hemet, CA",3,2.0,2258,450000,846250.94
6154,6154,2,"Aguanga, CA",4,2.1,2126,452495,1126586.2
6155,6155,2,"Menifee, CA",5,3.0,2537,402490,978166.5
6156,6156,2,"Lake Elsinore, CA",4,3.0,2595,445000,609008.75
6157,6157,2,"Lake Elsinore, CA",4,3.0,2499,449999,1565701.2
6158,6158,2,"Wildomar, CA",5,3.0,2816,445000,569910.1
6159,6159,1,"Beaumont, CA",5,3.0,3252,420000,976370.4
6160,6160,1,"Bermuda Dunes, CA",3,3.0,1972,419000,1030512.7
6161,6161,2,"Lake Elsinore, CA",4,3.0,2735,449900,1057766.6
6162,6162,2,"Palm Springs, CA",3,2.0,1475,445000,1345706.0
6163,6163,2,"Menifee, CA",4,2.0,2088,399900,1806846.6
6164,6164,1,"La Quinta, CA",5,3.1,2304,439000,1789376.8
6165,6165,1,"Riverside, CA",4,2.0,1618,419900,1427741.2
6166,6166,2,"Temecula, CA",3,2.0,1133,397000,598763.8
6167,6167,1,"Winchester, CA",5,3.0,2782,410000,1821449.0
6168,6168,1,"Temecula, CA",3,2.0,1836,438000,1597871.8
6169,6169,2,"Cathedral City, CA",3,2.0,1680,395000,1626412.8
6170,6170,1,"Cathedral City, CA",4,3.0,2641,429000,1097660.5
6171,6171,2,"Beaumont, CA",4,3.0,2243,395000,821164.8
6172,6172,2,"Corona, CA",3,2.0,1686,455000,1494253.5
6173,6173,1,"Corona, CA",3,1.1,1095,440000,1672530.4
6174,6174,1,"Beaumont, CA",4,2.1,2789,415000,803730.25
6175,6175,2,"Menifee, CA",2,2.0,1690,398500,1502905.5
6176,6176,1,"Beaumont, CA",3,3.0,2700,432800,626303.2
6177,6177,1,"Menifee, CA",3,2.0,2284,407500,976618.94
6178,6178,1,"Murrieta, CA",4,3.0,2005,424900,1034885.6
6179,6179,1,"Menifee, CA",4,2.1,1953,415900,1476028.9
6180,6180,1,"Moreno Valley, CA",4,3.0,2841,419900,1267035.8
6181,6181,1,"Indio, CA",3,2.1,2625,421000,1465085.4
6182,6182,1,"Riverside, CA",3,2.0,2056,423650,1708663.8
6183,6183,2,"Riverside, CA",3,2.1,1732,403000,1045955.3
6184,6184,1,"Temecula, CA",4,2.0,1948,435000,1569392.0
6185,6185,1,"Murrieta, CA",4,2.0,1895,429000,726898.6
6186,6186,1,"Murrieta, CA",3,2.1,2037,439900,1209940.5
6187,6187,1,"Lake Elsinore, CA",4,3.0,2300,419950,1162582.6
6188,6188,1,"Murrieta, CA",4,2.1,1828,424900,1466806.5
6189,6189,1,"Nuevo, CA",3,3.1,2066,429900,1405528.1
6190,6190,2,"Moreno Valley, CA",4,2.0,1806,405000,1271774.4
6191,6191,1,"Wildomar, CA",4,3.0,2949,415000,1101388.2
6192,6192,2,"Palm Desert, CA",3,2.0,1896,449900,1320812.2
6193,6193,1,"Riverside, CA",3,2.0,1486,419990,1103863.2
6194,6194,1,"Riverside, CA",3,2.1,1530,419000,1449900.9
6195,6195,2,"Winchester, CA",3,2.0,1945,449900,1238021.2
6196,6196,2,"Murrieta, CA",4,2.1,2137,449900,934866.25
6197,6197,1,"Menifee, CA",3,2.0,2311,439900,958995.1
6198,6198,2,"Aguanga, CA",4,3.0,2303,399000,1095971.8
6199,6199,2,"Menifee, CA",3,2.1,1901,405000,1753969.8
6200,6200,1,"Indio, CA",3,2.1,2044,435000,556255.75
6201,6201,1,"Riverside, CA",3,2.0,2250,439900,1108185.8
6202,6202,2,"Riverside, CA",4,2.0,1473,449900,946741.75
6203,6203,1,"Menifee, CA",4,2.1,2563,424990,1449656.8
6204,6204,1,"Menifee, CA",4,3.0,2298,415000,1700420.4
6205,6205,1,"Moreno Valley, CA",4,3.0,2363,418000,1823453.0
6206,6206,1,"Murrieta, CA",5,3.0,2776,439950,696037.0
6207,6207,2,"Moreno Valley, CA",4,2.0,2051,405000,983474.4
6208,6208,1,"Nuevo, CA",3,2.0,2114,415000,1796726.2
6209,6209,2,"Murrieta, CA",3,3.0,2608,453000,580775.0
6210,6210,2,"Murrieta, CA",4,3.0,2585,449900,1814873.2
6211,6211,1,"Winchester, CA",4,3.0,2821,434900,1693944.5
6212,6212,2,"Winchester, CA",3,2.1,2789,448000,1831680.5
6213,6213,1,"Lake Elsinore, CA",4,3.0,2339,440000,548898.56
6214,6214,1,"Riverside, CA",3,2.0,1125,418800,1090415.8
6215,6215,1,"Menifee, CA",3,3.0,2255,409900,1849565.0
6216,6216,2,"Perris, CA",4,1.0,1766,399900,1488898.8
6217,6217,1,"Murrieta, CA",3,2.1,1840,425000,1789043.4
6218,6218,2,"Temecula, CA",4,3.0,2210,450000,1377534.0
6219,6219,1,"Murrieta, CA",3,2.1,2112,442500,1182673.8
6220,6220,1,"Riverside, CA",3,2.1,1501,415000,565108.4
6221,6221,1,"Palm Springs, CA",3,2.0,2102,418000,578921.5
6222,6222,2,"Indio, CA",2,2.0,1763,449900,1800765.8
6223,6223,1,"Beaumont, CA",5,3.0,2550,409900,1868358.9
6224,6224,1,"Lake Elsinore, CA",3,2.0,1973,410000,540939.4
6225,6225,1,"Calimesa, CA",4,3.0,2537,409900,1864634.5
6226,6226,1,"Lake Elsinore, CA",3,2.1,2304,419990,1074342.6
6227,6227,1,"Moreno Valley, CA",3,2.1,1930,429900,1316219.6
6228,6228,1,"Wildomar, CA",4,2.0,1564,415000,1769946.8
6229,6229,1,"Murrieta, CA",4,3.0,2079,409000,580875.6
6230,6230,2,"Cathedral City, CA",4,2.0,2022,450000,1768097.0
6231,6231,1,"Cathedral City, CA",4,2.0,1997,424900,624973.0
6232,6232,1,"Menifee, CA",5,3.0,2904,435000,655423.75
6233,6233,1,"Corona, CA",2,2.0,1412,422900,584840.9
6234,6234,2,"Moreno Valley, CA",3,3.1,4207,450000,579599.56
6235,6235,1,"Indio, CA",4,3.0,2256,419000,1069892.5
6236,6236,2,"Indio, CA",2,2.0,1806,398700,1044165.2
6237,6237,1,"Murrieta, CA",4,2.0,1966,429999,1756561.5
6238,6238,1,"Riverside, CA",4,2.1,1957,418900,1222969.8
6239,6239,1,"Menifee, CA",4,2.1,2877,425000,990649.5
6240,6240,1,"Corona, CA",3,2.0,1442,425000,1120182.0
6241,6241,2,"Murrieta, CA",3,3.0,2154,445000,1053040.5
6242,6242,1,"Corona, CA",3,2.0,1357,429998,963156.25
6243,6243,1,"Riverside, CA",3,2.0,1711,409900,1172409.0
6244,6244,1,"Menifee, CA",4,3.1,2657,439840,569654.6
6245,6245,1,"Murrieta, CA",5,3.0,2601,434900,937718.9
6246,6246,1,"Menifee, CA",4,2.1,3192,425000,1818431.5
6247,6247,2,"Murrieta, CA",3,2.0,1352,395000,821417.6
6248,6248,1,"Menifee, CA",3,2.1,1655,418900,1912037.0
6249,6249,1,"Moreno Valley, CA",5,4.0,3114,429900,1677475.2
6250,6250,2,"La Quinta, CA",3,2.0,2270,455000,1513526.5
6251,6251,1,"Desert Hot Springs, CA",3,2.1,2601,419900,1711556.9
6252,6252,1,"Temecula, CA",3,2.1,1970,423000,631174.0
6253,6253,1,"Temecula, CA",3,2.1,1650,406500,990619.8
6254,6254,1,"Riverside, CA",3,2.0,1540,439900,1843444.4
6255,6255,1,"Riverside, CA",3,2.0,1542,419900,524245.06
6256,6256,1,"Lake Elsinore, CA",4,3.0,2442,429990,1073254.0
6257,6257,1,"Riverside, CA",4,2.0,1900,424900,751100.3
6258,6258,1,"Wildomar, CA",3,2.0,1629,415000,1805604.0
6259,6259,2,"Beaumont, CA",2,2.1,2700,454900,820854.44
6260,6260,1,"Hemet, CA",3,2.0,1633,425000,1377431.2
6261,6261,1,"Menifee, CA",2,2.0,2091,424900,878489.2
6262,6262,2,"Winchester, CA",4,3.0,2784,450000,1847445.9
6263,6263,1,"La Quinta, CA",3,2.0,1700,439900,1775709.8
6264,6264,2,"Wildomar, CA",4,2.1,2052,399000,974115.2
6265,6265,2,"Murrieta, CA",5,3.0,2365,451990,1802607.4
6266,6266,1,"La Quinta, CA",4,3.0,1840,429900,1831601.2
6267,6267,2,"Lake Elsinore, CA",4,3.0,1960,397990,1214453.6
6268,6268,1,"Riverside, CA",3,2.0,1300,429900,1246779.2
6269,6269,2,"Hemet, CA",4,2.1,2350,450500,932487.6
6270,6270,2,"Moreno Valley, CA",4,3.0,2661,398000,1398314.8
6271,6271,1,"Calimesa, CA",5,3.0,2808,414900,1472848.8
6272,6272,1,"La Quinta, CA",3,3.0,1806,439000,975684.0
6273,6273,1,"La Quinta, CA",3,2.0,1950,439900,1836312.8
6274,6274,1,"Lake Elsinore, CA",5,2.1,2628,437900,977867.0
6275,6275,2,"Riverside, CA",3,2.0,1581,399000,539969.9
6276,6276,2,"Murrieta, CA",4,3.0,2977,455000,1010576.06
6277,6277,2,"Winchester, CA",3,2.1,2585,451500,1052664.2
6278,6278,1,"Belltown, CA",4,2.0,1536,415000,1808054.9
6279,6279,1,"Temecula, CA",4,3.0,1873,425000,654188.4
6280,6280,1,"Menifee, CA",4,3.0,2255,434000,1164454.0
6281,6281,1,"Menifee, CA",4,2.1,2428,415000,1482268.5
6282,6282,1,"Menifee, CA",4,2.0,2320,417000,1702860.8
6283,6283,1,"Winchester, CA",4,2.0,1925,419500,1745343.8
6284,6284,1,"La Quinta, CA",3,2.0,2025,439000,1143237.0
6285,6285,1,"Winchester, CA",4,3.0,2660,424999,1304303.4
6286,6286,1,"Menifee, CA",5,4.0,2946,439000,1181267.8
6287,6287,1,"Palm Desert, CA",3,3.0,2372,409000,897798.8
6288,6288,2,"Beaumont, CA",4,3.0,2952,395432,1342343.4
6289,6289,1,"Murrieta, CA",4,3.0,2010,428900,899079.4
6290,6290,1,"Palm Desert, CA",2,2.0,1370,440000,1706156.2
6291,6291,1,"Palm Desert, CA",3,2.0,1834,439700,1258152.6
6292,6292,2,"Moreno Valley, CA",3,2.1,1589,399900,1120396.5
6293,6293,2,"Murrieta, CA",5,3.0,2643,445900,1703638.8
6294,6294,1,"Moreno Valley, CA",4,3.0,2961,433000,1270252.2
6295,6295,1,"Riverside, CA",4,1.1,1620,417000,578812.0
6296,6296,1,"Bermuda Dunes, CA",3,3.0,3079,410000,704938.0
6297,6297,2,"Temecula, CA",4,2.1,2118,449990,1690647.1
6298,6298,2,"Indio, CA",2,2.0,1605,449000,1172371.0
6299,6299,1,"Indio, CA",3,3.0,2044,419000,1519661.2
6300,6300,2,"Riverside, CA",4,2.0,1344,395000,664675.0
6301,6301,1,"Romoland, CA",5,3.0,2731,419999,1177963.5
6302,6302,1,"Murrieta, CA",5,3.1,3114,469900,1593686.0
6303,6303,2,"Murrieta, CA",5,3.0,2189,446000,1822876.1
6304,6304,2,"Indio, CA",2,2.1,2277,499000,1541197.6
6305,6305,2,"Bermuda Dunes, CA",4,2.0,2304,495000,1569230.1
6306,6306,2,"La Quinta, CA",2,2.0,898,449000,1447438.0
6307,6307,1,"Corona, CA",4,3.0,1701,480000,1546521.6
6308,6308,1,"Corona, CA",4,3.0,2041,480000,851159.94
6309,6309,2,"Corona, CA",3,2.0,1374,445000,1735990.6
6310,6310,2,"Nuevo, CA",3,2.1,2269,445000,1832398.1
6311,6311,2,"Murrieta, CA",3,2.1,2328,449900,1063850.2
6312,6312,2,"Wildomar, CA",4,3.0,2288,449900,1662117.4
6313,6313,2,"Corona, CA",3,2.1,1475,449900,1110854.2
6314,6314,1,"Murrieta, CA",5,3.0,2290,465000,1361473.0
6315,6315,2,"Corona, CA",3,2.0,1739,448000,744252.3
6316,6316,2,"Calimesa, CA",5,3.0,2854,448163,597522.9
6317,6317,2,"Calimesa, CA",5,3.0,2854,450163,551027.94
6318,6318,2,"Menifee, CA",3,2.0,1437,450000,1140620.2
6319,6319,1,"Corona, CA",3,2.0,1300,469500,1658875.8
6320,6320,2,"Anza, CA",4,3.0,3090,499000,1266937.9
6321,6321,2,"Lake Elsinore, CA",5,2.1,2511,449999,848675.5
6322,6322,1,"Palm Desert, CA",3,3.0,1909,475000,1498172.0
6323,6323,1,"La Quinta, CA",4,2.0,1738,464500,566120.9
6324,6324,2,"Cherry Valley, CA",4,2.0,2517,499999,1839109.9
6325,6325,2,"Winchester, CA",5,4.1,3409,501900,1704132.5
6326,6326,1,"Corona, CA",4,2.0,1592,465000,1783434.2
6327,6327,1,"Murrieta, CA",5,3.0,2984,479000,1691236.5
6328,6328,2,"Corona, CA",4,3.0,1886,499900,1003908.6
6329,6329,2,"Hemet, CA",3,2.0,2258,450000,778341.9
6330,6330,2,"Aguanga, CA",4,2.1,2126,452495,1127612.2
6331,6331,1,"Cathedral City, CA",6,4.0,3105,460490,1798601.1
6332,6332,2,"Lake Elsinore, CA",4,3.0,2595,445000,589642.1
6333,6333,2,"Lake Elsinore, CA",4,3.0,2499,449999,1561622.2
6334,6334,2,"Wildomar, CA",5,3.0,2816,445000,570079.0
6335,6335,2,"Lake Elsinore, CA",4,3.0,2735,449900,1021287.56
6336,6336,2,"Palm Springs, CA",3,2.0,1475,445000,1341721.2
6337,6337,1,"Indio, CA",3,3.1,2966,494777,1388218.6
6338,6338,1,"Menifee, CA",4,4.1,3189,484350,859060.9
6339,6339,2,"Menifee, CA",5,3.0,3021,499900,1490713.5
6340,6340,2,"Murrieta, CA",5,3.0,2860,499999,1623853.1
6341,6341,2,"Corona, CA",3,2.0,1686,455000,1490363.8
6342,6342,2,"Cathedral City, CA",3,2.0,1737,499000,1744765.0
6343,6343,1,"Menifee, CA",4,3.0,2467,459900,1844971.6
6344,6344,1,"Winchester, CA",4,3.0,2871,481455,1727270.9
6345,6345,1,"Riverside, CA",4,2.0,2128,459900,1111435.2
6346,6346,1,"Belltown, CA",3,2.0,2136,462000,582471.1
6347,6347,1,"Corona, CA",3,2.1,1663,470000,611792.5
6348,6348,1,"Lake Elsinore, CA",4,3.1,3208,460000,1162812.4
6349,6349,1,"Murrieta, CA",3,3.0,2582,489000,1849520.2
6350,6350,1,"Wildomar, CA",3,2.0,1860,485000,1867322.2
6351,6351,2,"Moreno Valley, CA",4,3.0,2577,499900,1599254.2
6352,6352,2,"Riverside, CA",4,3.0,1877,499990,1777085.1
6353,6353,2,"Palm Desert, CA",3,2.0,1896,449900,1317125.0
6354,6354,2,"La Quinta, CA",3,3.0,1641,500000,711438.56
6355,6355,1,"Palm Desert, CA",3,3.0,2065,469000,1626106.6
6356,6356,1,"Indio, CA",3,3.0,2331,489000,1885764.0
6357,6357,1,"Riverside, CA",4,3.0,2256,475000,1283715.5
6358,6358,2,"Menifee, CA",4,3.1,3002,499999,540403.5
6359,6359,2,"La Quinta, CA",3,3.1,2302,499990,1123591.4
6360,6360,2,"Murrieta, CA",5,3.0,2644,495000,1835039.5
6361,6361,2,"Winchester, CA",3,2.0,1945,449900,1235518.6
6362,6362,2,"Murrieta, CA",4,2.1,2137,449900,879259.3
6363,6363,1,"Lake Elsinore, CA",5,3.0,2867,490000,1420322.8
6364,6364,1,"Murrieta, CA",4,3.1,2831,485000,1750706.1
6365,6365,2,"Murrieta, CA",5,3.0,3514,495000,1241118.5
6366,6366,2,"Murrieta, CA",4,2.1,2716,499900,1882957.2
6367,6367,1,"Palm Springs, CA",2,2.0,1410,460000,1696581.1
6368,6368,1,"La Quinta, CA",3,3.0,2013,479000,530176.8
6369,6369,2,"Riverside, CA",4,2.0,1473,449900,892600.3
6370,6370,2,"Murrieta, CA",3,3.0,2608,453000,579414.44
6371,6371,2,"Murrieta, CA",4,3.0,2585,449900,1850712.5
6372,6372,2,"Winchester, CA",3,2.1,2789,448000,1894175.5
6373,6373,1,"Riverside, CA",3,2.1,2000,475000,1305884.5
6374,6374,1,"Riverside, CA",3,2.0,1628,459888,618053.5
6375,6375,1,"Murrieta, CA",4,3.0,2483,475888,1730806.5
6376,6376,2,"Temecula, CA",4,3.0,2210,450000,1373915.5
6377,6377,1,"Menifee, CA",5,3.0,3399,455500,521514.78
6378,6378,1,"Corona, CA",3,2.1,1927,478900,1816890.5
6379,6379,2,"Indio, CA",2,2.0,1763,449900,1869548.9
6380,6380,1,"Riverside, CA",4,2.0,2000,469990,1046145.8
6381,6381,1,"Calimesa, CA",4,3.1,2546,459900,599380.0
6382,6382,1,"Menifee, CA",3,2.1,2985,479990,1223582.2
6383,6383,1,"Murrieta, CA",5,3.0,2473,469900,1895070.8
6384,6384,2,"Cathedral City, CA",4,2.0,2022,450000,1835126.5
6385,6385,2,"Moreno Valley, CA",3,3.1,4207,450000,579401.2
6386,6386,1,"Calimesa, CA",4,2.1,2285,459000,1481440.2
6387,6387,1,"Corona, CA",4,3.0,1805,477000,564718.9
6388,6388,2,"Murrieta, CA",3,3.0,2154,445000,1020061.75
6389,6389,2,"Palm Desert, CA",3,3.0,1922,499900,1863327.4
6390,6390,1,"La Quinta, CA",3,2.1,1779,469000,1421476.8
6391,6391,2,"Riverside, CA",4,3.0,2155,499900,934906.75
6392,6392,2,"Riverside, CA",4,2.1,2043,497000,1554434.8
6393,6393,1,"Murrieta, CA",3,2.0,2025,459000,1869587.5
6394,6394,1,"Corona, CA",4,2.0,1592,480000,578907.56
6395,6395,1,"Palm Desert, CA",4,3.0,2009,475000,1579001.5
6396,6396,2,"La Quinta, CA",3,2.0,2270,455000,1510156.0
6397,6397,1,"Murrieta, CA",5,3.0,2698,463000,1876199.5
6398,6398,1,"Winchester, CA",4,2.1,2987,469900,565607.56
6399,6399,2,"Beaumont, CA",2,2.1,2700,454900,766826.5
6400,6400,1,"Lake Elsinore, CA",4,2.1,3086,489000,1670047.0
6401,6401,2,"Winchester, CA",4,3.0,2784,450000,1901749.0
6402,6402,1,"Menifee, CA",4,3.0,2595,459900,1193229.1
6403,6403,2,"Murrieta, CA",5,3.0,2365,451990,1814243.9
6404,6404,2,"Hemet, CA",4,2.1,2350,450500,886458.0
6405,6405,1,"Menifee, CA",4,3.0,2728,475000,1227610.1
6406,6406,2,"Indio, CA",3,3.0,1981,495000,1495673.0
6407,6407,1,"Cathedral City, CA",4,3.0,2555,474999,626421.0
6408,6408,2,"Menifee, CA",5,4.0,4651,499900,802663.25
6409,6409,1,"Calimesa, CA",3,2.1,1905,489000,1623654.1
6410,6410,2,"Winchester, CA",5,3.0,3435,499888,1867189.1
6411,6411,1,"Murrieta, CA",4,2.1,2788,465000,600349.6
6412,6412,1,"Murrieta, CA",4,2.1,2390,465000,1413566.8
6413,6413,2,"Murrieta, CA",4,3.0,2977,455000,971417.75
6414,6414,2,"Winchester, CA",3,2.1,2585,451500,1020408.6
6415,6415,1,"Riverside, CA",3,3.0,2057,494500,1469377.1
6416,6416,1,"Menifee, CA",4,3.0,2785,488000,1391319.8
6417,6417,1,"Murrieta, CA",4,5.1,4063,480000,844482.25
6418,6418,2,"Murrieta, CA",5,3.0,2643,445900,1750779.5
6419,6419,2,"Palm Springs, CA",3,2.0,1452,499888,526568.56
6420,6420,2,"Temecula, CA",4,2.1,2118,449990,1733093.8
6421,6421,2,"Indio, CA",2,2.0,1605,449000,1172506.6
6422,6422,2,"Corona, CA",3,2.1,2030,499000,975705.56
6423,6423,1,"Beaumont, CA",5,4.0,3748,477900,1766289.2
6424,6424,1,"Palm Desert, CA",3,2.0,2166,489000,1458416.2
6425,6425,2,"Riverside, CA",4,2.0,1739,499000,559990.44
6426,6426,1,"Riverside, CA",3,2.0,1290,475000,534900.75
6427,6427,1,"Wildomar, CA",3,2.0,1812,475000,656413.75
6428,6428,1,"Temecula, CA",4,3.0,2144,479900,1076428.4
6429,6429,1,"Murrieta, CA",4,2.1,3470,459900,1934372.5
6430,6430,1,"Riverside, CA",4,3.0,2131,489900,1220712.5
6431,6431,2,"Cathedral City, CA",4,2.0,1850,498000,567565.44
6432,6432,1,"Rancho Mirage, CA",3,2.0,1621,459000,1784566.2
6433,6433,1,"Riverside, CA",3,2.1,1859,449900,573952.5
6434,6434,1,"Nuevo, CA",5,3.0,2367,489000,934724.1
6435,6435,2,"Temecula, CA",3,2.1,1974,499900,1312840.4
6436,6436,1,"Menifee, CA",4,3.0,2834,484500,1135869.5
6437,6437,1,"Palm Desert, CA",3,2.0,1801,489000,1826774.5
6438,6438,2,"Palm Desert, CA",2,2.1,2364,495000,1873005.0
6439,6439,2,"Menifee, CA",5,3.0,3824,505000,1771228.0
6440,6440,1,"Menifee, CA",4,3.0,2611,449900,1872046.5
6441,6441,1,"Palm Springs, CA",3,2.0,1437,465000,595860.06
6442,6442,1,"Temecula, CA",4,3.0,2365,483900,1739206.6
6443,6443,1,"Winchester, CA",4,4.0,3259,479000,606585.56
6444,6444,1,"Winchester, CA",4,3.0,3037,469500,1752222.8
6445,6445,2,"Corona, CA",2,3.0,2225,499950,1765100.5
6446,6446,1,"Riverside, CA",3,2.0,1698,455000,1161150.5
6447,6447,1,"Riverside, CA",3,1.1,1821,479900,1158240.2
6448,6448,1,"Murrieta, CA",4,2.1,2017,455000,541359.75
6449,6449,1,"Palm Desert, CA",3,2.0,2142,469000,760643.6
6450,6450,1,"Corona, CA",3,2.0,1219,475000,1208384.8
6451,6451,1,"Menifee, CA",4,3.0,2744,463875,1881768.2
6452,6452,2,"Lake Elsinore, CA",4,2.1,1699,499900,1097241.0
6453,6453,1,"Riverside, CA",4,2.1,1905,449500,872333.9
6454,6454,2,"Winchester, CA",5,3.0,2890,505000,527408.0
6455,6455,1,"Perris, CA",4,3.0,3695,494500,1359131.6
6456,6456,1,"Menifee, CA",5,3.0,3279,454900,1319685.2
6457,6457,1,"Palm Desert, CA",4,2.0,1970,475000,1483569.4
6458,6458,1,"Palm Desert, CA",2,2.0,1296,488000,1147417.8
6459,6459,1,"Indio, CA",3,2.1,2376,464000,1165861.0
6460,6460,2,"Bermuda Dunes, CA",3,3.0,1593,499000,1351102.4
6461,6461,1,"Calimesa, CA",4,2.1,2285,475000,1756931.5
6462,6462,1,"Murrieta, CA",4,2.1,2648,460000,1743200.8
6463,6463,2,"Palm Desert, CA",3,2.0,1831,497500,1867275.1
6464,6464,2,"Riverside, CA",4,2.0,2046,498888,652233.75
6465,6465,2,"Winchester, CA",4,3.0,2862,498500,524978.44
6466,6466,1,"Palm Desert, CA",2,2.0,2156,479000,1045480.4
6467,6467,1,"Murrieta, CA",4,3.0,2878,470000,1611882.0
6468,6468,1,"Rancho Mirage, CA",3,3.0,2480,489000,1793848.8
6469,6469,1,"Wildomar, CA",3,3.0,2422,470000,554361.9
6470,6470,2,"Belltown, CA",4,2.0,1809,504999,574986.5
6471,6471,1,"Corona, CA",3,2.0,1362,450000,1502578.5
6472,6472,1,"Murrieta, CA",4,3.0,2154,449000,952744.3
6473,6473,1,"Indio, CA",2,2.0,1641,474900,1264544.8
6474,6474,1,"Murrieta, CA",4,2.1,3379,492800,577077.6
6475,6475,1,"Riverside, CA",4,2.0,1649,450000,1430932.1
6476,6476,1,"Hemet, CA",4,3.0,2442,469000,1532418.2
6477,6477,1,"Palm Springs, CA",3,2.0,1300,450000,1270596.1
6478,6478,1,"Temecula, CA",3,2.1,1791,449900,946580.1
6479,6479,1,"Wildomar, CA",4,2.1,2809,494700,1868358.8
6480,6480,1,"Winchester, CA",5,3.0,3689,485000,1135042.0
6481,6481,1,"Riverside, CA",4,2.1,1841,479000,592800.75
6482,6482,1,"Murrieta, CA",4,2.1,2646,479999,1216104.6
6483,6483,1,"Indio, CA",2,2.1,2504,479000,1542894.6
6484,6484,2,"Perris, CA",4,3.0,2650,499500,528686.75
6485,6485,2,"Nuevo, CA",4,2.1,2220,499900,540339.75
6486,6486,2,"Murrieta, CA",5,3.0,2858,498640,1889261.0
6487,6487,1,"Lake Elsinore, CA",4,3.0,3023,459000,1025844.8
6488,6488,1,"Rancho Mirage, CA",4,3.0,2302,468000,1399266.4
6489,6489,2,"Idyllwild, CA",3,2.0,2024,499000,1437921.0
6490,6490,1,"Belltown, CA",3,2.0,1507,470000,1032922.8
6491,6491,1,"Corona, CA",3,2.0,1850,480000,836745.9
6492,6492,1,"Riverside, CA",4,2.0,1977,474900,1033606.94
6493,6493,1,"Corona, CA",3,2.1,1592,489000,1233597.9
6494,6494,1,"Temecula, CA",3,2.1,2084,449900,1576495.6
6495,6495,1,"Belltown, CA",6,4.0,2674,477000,1121541.8
6496,6496,1,"Riverside, CA",3,2.0,1663,469999,569654.25
6497,6497,1,"Indio, CA",3,2.0,2466,449000,723140.06
6498,6498,1,"Cathedral City, CA",4,3.0,2315,445000,1743621.8
6499,6499,1,"Riverside, CA",3,2.1,1594,459000,820414.06
6500,6500,2,"Riverside, CA",3,3.1,2100,549900,568733.75
6501,6501,1,"Canyon Lake, CA",3,2.1,2324,535000,2114076.8
6502,6502,2,"Idyllwild, CA",2,2.1,1156,549000,1404381.5
6503,6503,1,"Palm Springs, CA",4,2.0,1615,529000,1369137.2
6504,6504,1,"Riverside, CA",4,4.1,2875,539900,1884458.6
